# Run:  mar03_100_a.    Mon Mar 24 20:01:49 2003                                  
# Cu foil, 4 micron, T=30 K slot 2, Cu foil reference                             
# 0.5x3.0 mm slits; monhgap=4mm; region Cuk15                                     
# 96.5 mA                                                                         
# N2 I0 I1 I2; gains 1^-7, 2^-9, 2^-10                                            
# 10-1 unfocused  1.234 -6 Si(220) 1.920156    50000                              
#                                                                                 
# sug ver 1.246 Tot glitches =    0, dead-time with Nb250kmar0                    
# Marked channels:  5  7 14 15 16 17 22 24 25 26 27 28 29 30 31 32.               
# * FLUORESCSENCE; P= -1.00 REMOVED FROM  8800. TO  8900. EV, ORDER=  1           
# CBY:E0= 8983.0;6 ORD FROM  9025.8-  9863.(K=15.2);P=1.0;WT=2;Efix= 9012.3       
# ----------------------------------------------------                            
# Self-absorption corrected with SAB_COR 1.0, corr at 5 inv ang=  1.927           
# ----------------------------------------------------
   8.3104353     -0.41255793    
   8.3608332     -0.33860418    
   8.4111586     -0.31791839    
   8.4615173     -0.29352582    
   8.5119238     -0.26150542    
   8.5622740     -0.20492448    
   8.6126127     -0.10578849    
   8.6629553      1.97261721E-02
   8.7133150      0.11160487    
   8.7636919      0.19549610    
   8.8140440      0.22637813    
   8.8643560      0.24254327    
   8.9147148      0.28265050    
   8.9650040      0.34735820    
   9.0153551      0.42452306    
   9.0657511      0.50022554    
   9.1160793      0.49967730    
   9.1663837      0.39887968    
   9.2166634      0.24306971    
   9.2670031      8.17943886E-02
   9.3173180     -6.72841668E-02
   9.3676910     -0.17934141    
   9.4179993     -0.21826394    
   9.4683237     -0.17095377    
   9.5186377     -9.96256918E-02
   9.5689154     -7.43901804E-02
   9.6192636     -0.15873535    
   9.6695480     -0.31769222    
   9.7198505     -0.42302325    
   9.7701817     -0.42315125    
   9.8204899     -0.33057117    
   9.8707371     -0.24819176    
   9.9210138     -0.19626389    
   9.9713202     -0.11179240    
   10.021642     -3.27120163E-02
   10.071954      2.26137023E-02
   10.122206      7.60302246E-02
   10.172501      0.13588712    
   10.222811      0.19093928    
   10.273110      0.23964237    
   10.323353      0.29017237    
   10.373635      0.31376973    
   10.423946      0.32299191    
   10.474248      0.33013755    
   10.524504      0.30187395    
   10.574776      0.20103577    
   10.625051      4.91200946E-02
   10.675282     -9.43972692E-02
   10.725552     -0.17648676    
   10.775849     -0.19050638    
   10.826138     -0.13912809    
   10.876395     -6.34011552E-02
   10.926665      1.40945632E-02
   10.976954      4.50391658E-02
   11.027197      1.53177390E-02
   11.077478     -6.77509457E-02
   11.127751     -0.16943641    
   11.177995     -0.23486421    
   11.228241     -0.21695186    
   11.278479     -0.18710023    
   11.328799     -0.20566320    
   11.379044     -0.22123811    
   11.429258     -0.19884877    
   11.479510     -0.14068651    
   11.529765     -3.70957255E-02
   11.579990      5.75379506E-02
   11.630263      0.14888982    
   11.680539      0.27028742    
   11.730775      0.38730627    
   11.781024      0.46165127    
   11.831256      0.44878238    
   11.881523      0.35779479    
   11.931793      0.17738609    
   11.982013     -2.81518069E-03
   12.032204     -0.11328458    
   12.082431     -0.14732496    
   12.132682     -0.14816976    
   12.182904     -0.13327548    
   12.233173     -0.10521437    
   12.283456     -6.33113161E-02
   12.333687     -3.10538057E-02
   12.383893     -1.82234887E-02
   12.434122     -3.83279808E-02
   12.484324     -4.22691554E-02
   12.534569     -6.82005286E-02
   12.584838     -0.10880798    
   12.635049     -0.13777876    
   12.685254     -0.14078841    
   12.735493     -0.11666501    
   12.785764     -6.46735951E-02
   12.835989     -1.65630188E-02
   12.886196      1.17572797E-02
   12.936418      4.44084555E-02
   12.986631      7.80395195E-02
   13.036868      0.15023223    
   13.087090      0.18980879    
   13.137323      0.17391141    
   13.187531      0.13607121    
   13.237721      0.11053850    
   13.287936      9.53846276E-02
   13.338143      7.05466419E-02
   13.388374      1.50377778E-02
   13.438587     -3.90318334E-02
   13.488833     -5.33434637E-02
   13.539044     -4.95559387E-02
   13.589249     -4.59087528E-02
   13.639475     -4.98476177E-02
   13.689667     -6.90922886E-02
   13.739862     -6.68808222E-02
   13.790080     -7.42150024E-02
   13.840290     -6.76645264E-02
   13.890532     -7.82755911E-02
   13.940740     -0.10057522    
   13.990950     -0.11426654    
   14.041155     -0.12527397    
   14.091327     -0.11822735    
   14.141564     -8.64068940E-02
   14.191742     -3.56797017E-02
   14.241959      4.32930999E-02
   14.292170      8.81082714E-02
   14.342383      0.10923037    
   14.392574      0.11438873    
   14.442821      8.26922283E-02
   14.492981      3.84148955E-02
   14.543154      9.68657527E-03
   14.593356      2.11211983E-02
   14.643570      5.53992838E-02
   14.693814      6.60762936E-02
   14.743999      8.92399102E-02
   14.794169      8.16502050E-02
   14.844404      3.62754129E-02
   14.894589      1.37857320E-02
   14.944812     -2.57002022E-02
   14.995021     -5.64493313E-02
   15.045206     -5.17770946E-02
   15.095370     -3.73037644E-02
   15.145544     -3.93958911E-02
